"location","variable","estimate","year"
"Seattle city, Washington","S0802_C03_088",10,2016
"Seattle city, Washington","S0802_C03_089",8.4,2016
"Seattle city, Washington","S0802_C03_090",26.7,2016
"Seattle city, Washington","S0802_C03_091",29676,2016
"Seattle city, Washington","S0802_C03_092",58,2016
"Seattle city, Washington","S0802_C03_093",42,2016
"Seattle city, Washington","S0802_C03_094",2.6,2016
"Seattle city, Washington","S0802_C03_095",32.4,2016
"Seattle city, Washington","S0802_C03_096",39.1,2016
"Seattle city, Washington","S0802_C03_097",25.9,2016
"Seattle city, Washington","S0802_C03_098",NA,2016
"Seattle city, Washington","S0802_C03_099",NA,2016
"Seattle city, Washington","S0802_C03_100",NA,2016
"Seattle city, Washington","S0802_C03_101",NA,2016
"Seattle city, Washington","S0802_C04_001",87899,2016
"Seattle city, Washington","S0802_C04_002",3.5,2016
"Seattle city, Washington","S0802_C04_003",14.6,2016
"Seattle city, Washington","S0802_C04_004",57.3,2016
"Seattle city, Washington","S0802_C04_005",12.6,2016
"Seattle city, Washington","S0802_C04_006",5.1,2016
"Seattle city, Washington","S0802_C04_007",7,2016
"Seattle city, Washington","S0802_C04_008",33,2016
"Seattle city, Washington","S0802_C04_009",50.6,2016
"Seattle city, Washington","S0802_C04_010",49.4,2016
"Seattle city, Washington","S0802_C04_011",NA,2016
"Seattle city, Washington","S0802_C04_012",68,2016
"Seattle city, Washington","S0802_C04_013",4.8,2016
"Seattle city, Washington","S0802_C04_014",NA,2016
"Seattle city, Washington","S0802_C04_015",15.8,2016
"Seattle city, Washington","S0802_C04_016",NA,2016
"Seattle city, Washington","S0802_C04_017",4.9,2016
"Seattle city, Washington","S0802_C04_018",6,2016
"Seattle city, Washington","S0802_C04_019",9.4,2016
"Seattle city, Washington","S0802_C04_020",63.9,2016
"Seattle city, Washington","S0802_C04_021",77.8,2016
"Seattle city, Washington","S0802_C04_022",22.2,2016
"Seattle city, Washington","S0802_C04_023",9.9,2016
"Seattle city, Washington","S0802_C04_024",12.3,2016
"Seattle city, Washington","S0802_C04_025",20.5,2016
"Seattle city, Washington","S0802_C04_026",14.1,2016
"Seattle city, Washington","S0802_C04_027",6.4,2016
"Seattle city, Washington","S0802_C04_028",87899,2016
"Seattle city, Washington","S0802_C04_029",9.4,2016
"Seattle city, Washington","S0802_C04_030",5.7,2016
"Seattle city, Washington","S0802_C04_031",12.9,2016
"Seattle city, Washington","S0802_C04_032",11.4,2016
"Seattle city, Washington","S0802_C04_033",14.2,2016
"Seattle city, Washington","S0802_C04_034",10.9,2016
"Seattle city, Washington","S0802_C04_035",7.7,2016
"Seattle city, Washington","S0802_C04_036",27.9,2016
"Seattle city, Washington","S0802_C04_037",46170,2016
"Seattle city, Washington","S0802_C04_038",87420,2016
"Seattle city, Washington","S0802_C04_039",7.7,2016
"Seattle city, Washington","S0802_C04_040",4.8,2016
"Seattle city, Washington","S0802_C04_041",87.5,2016
"Seattle city, Washington","S0802_C04_042",87899,2016
"Seattle city, Washington","S0802_C04_043",60.2,2016
"Seattle city, Washington","S0802_C04_044",17,2016
"Seattle city, Washington","S0802_C04_045",16.7,2016
"Seattle city, Washington","S0802_C04_046",1.2,2016
"Seattle city, Washington","S0802_C04_047",4.8,2016
"Seattle city, Washington","S0802_C04_048",0.1,2016
"Seattle city, Washington","S0802_C04_049",0.3,2016
"Seattle city, Washington","S0802_C04_050",1.2,2016
"Seattle city, Washington","S0802_C04_051",3.5,2016
"Seattle city, Washington","S0802_C04_052",1.1,2016
"Seattle city, Washington","S0802_C04_053",14.6,2016
"Seattle city, Washington","S0802_C04_054",3.5,2016
"Seattle city, Washington","S0802_C04_055",9.6,2016
"Seattle city, Washington","S0802_C04_056",25.1,2016
"Seattle city, Washington","S0802_C04_057",19.1,2016
"Seattle city, Washington","S0802_C04_058",14.9,2016
"Seattle city, Washington","S0802_C04_059",3.4,2016
"Seattle city, Washington","S0802_C04_060",3.6,2016
"Seattle city, Washington","S0802_C04_061",0.1,2016
"Seattle city, Washington","S0802_C04_062",82.9,2016
"Seattle city, Washington","S0802_C04_063",15.6,2016
"Seattle city, Washington","S0802_C04_064",1.6,2016
"Seattle city, Washington","S0802_C04_065",0,2016
"Seattle city, Washington","S0802_C04_066",99.7,2016
"Seattle city, Washington","S0802_C04_067",98,2016
"Seattle city, Washington","S0802_C04_068",1.6,2016
"Seattle city, Washington","S0802_C04_069",0.3,2016
"Seattle city, Washington","S0802_C04_070",87899,2016
"Seattle city, Washington","S0802_C04_071",1,2016
"Seattle city, Washington","S0802_C04_072",1.3,2016
"Seattle city, Washington","S0802_C04_073",2.6,2016
"Seattle city, Washington","S0802_C04_074",6.1,2016
"Seattle city, Washington","S0802_C04_075",6.1,2016
"Seattle city, Washington","S0802_C04_076",14.2,2016
"Seattle city, Washington","S0802_C04_077",15.1,2016
"Seattle city, Washington","S0802_C04_078",16.2,2016
"Seattle city, Washington","S0802_C04_079",10.5,2016
"Seattle city, Washington","S0802_C04_080",26.9,2016
"Seattle city, Washington","S0802_C04_081",0.2,2016
"Seattle city, Washington","S0802_C04_082",2.3,2016
"Seattle city, Washington","S0802_C04_083",7.2,2016
"Seattle city, Washington","S0802_C04_084",12.3,2016
"Seattle city, Washington","S0802_C04_085",8.1,2016
"Seattle city, Washington","S0802_C04_086",20.4,2016
"Seattle city, Washington","S0802_C04_087",15.8,2016
"Seattle city, Washington","S0802_C04_088",19.6,2016
"Seattle city, Washington","S0802_C04_089",14.3,2016
"Seattle city, Washington","S0802_C04_090",38.6,2016
"Seattle city, Washington","S0802_C04_091",87056,2016
"Seattle city, Washington","S0802_C04_092",37.4,2016
"Seattle city, Washington","S0802_C04_093",62.6,2016
"Seattle city, Washington","S0802_C04_094",20,2016
"Seattle city, Washington","S0802_C04_095",39.2,2016
"Seattle city, Washington","S0802_C04_096",28.4,2016
"Seattle city, Washington","S0802_C04_097",12.5,2016
"Seattle city, Washington","S0802_C04_098",NA,2016
"Seattle city, Washington","S0802_C04_099",NA,2016
"Seattle city, Washington","S0802_C04_100",NA,2016
"Seattle city, Washington","S0802_C04_101",NA,2016
"Seattle city, Washington","S0802_C01_001",426777,2017
"Seattle city, Washington","S0802_C01_002",2.2,2017
"Seattle city, Washington","S0802_C01_003",8.8,2017
"Seattle city, Washington","S0802_C01_004",55.3,2017
"Seattle city, Washington","S0802_C01_005",17.6,2017
"Seattle city, Washington","S0802_C01_006",6.6,2017
"Seattle city, Washington","S0802_C01_007",9.6,2017
"Seattle city, Washington","S0802_C01_008",36.8,2017
"Seattle city, Washington","S0802_C01_009",52.2,2017
"Seattle city, Washington","S0802_C01_010",47.8,2017
"Seattle city, Washington","S0802_C01_011",NA,2017
"Seattle city, Washington","S0802_C01_012",70.8,2017
"Seattle city, Washington","S0802_C01_013",5.5,2017
"Seattle city, Washington","S0802_C01_014",NA,2017
"Seattle city, Washington","S0802_C01_015",15,2017
"Seattle city, Washington","S0802_C01_016",NA,2017
"Seattle city, Washington","S0802_C01_017",2.6,2017
"Seattle city, Washington","S0802_C01_018",5.5,2017
"Seattle city, Washington","S0802_C01_019",6.5,2017
"Seattle city, Washington","S0802_C01_020",67.3,2017
"Seattle city, Washington","S0802_C01_021",81.9,2017
"Seattle city, Washington","S0802_C01_022",18.1,2017
"Seattle city, Washington","S0802_C01_023",9,2017
"Seattle city, Washington","S0802_C01_024",9.1,2017
"Seattle city, Washington","S0802_C01_025",18.6,2017
"Seattle city, Washington","S0802_C01_026",12,2017
"Seattle city, Washington","S0802_C01_027",6.6,2017
"Seattle city, Washington","S0802_C01_028",426777,2017
"Seattle city, Washington","S0802_C01_029",7.5,2017
"Seattle city, Washington","S0802_C01_030",4.6,2017
"Seattle city, Washington","S0802_C01_031",8.8,2017
"Seattle city, Washington","S0802_C01_032",9.1,2017
"Seattle city, Washington","S0802_C01_033",13,2017
"Seattle city, Washington","S0802_C01_034",13.9,2017
"Seattle city, Washington","S0802_C01_035",6.1,2017
"Seattle city, Washington","S0802_C01_036",37,2017
"Seattle city, Washington","S0802_C01_037",56569,2017
"Seattle city, Washington","S0802_C01_038",423401,2017
"Seattle city, Washington","S0802_C01_039",5.3,2017
"Seattle city, Washington","S0802_C01_040",3.2,2017
"Seattle city, Washington","S0802_C01_041",91.5,2017
"Seattle city, Washington","S0802_C01_042",426777,2017
"Seattle city, Washington","S0802_C01_043",61,2017
"Seattle city, Washington","S0802_C01_044",13.6,2017
"Seattle city, Washington","S0802_C01_045",17.2,2017
"Seattle city, Washington","S0802_C01_046",3.3,2017
"Seattle city, Washington","S0802_C01_047",4.7,2017
"Seattle city, Washington","S0802_C01_048",0.1,2017
"Seattle city, Washington","S0802_C01_049",0.3,2017
"Seattle city, Washington","S0802_C01_050",3.7,2017
"Seattle city, Washington","S0802_C01_051",6.8,2017
"Seattle city, Washington","S0802_C01_052",2.1,2017
"Seattle city, Washington","S0802_C01_053",12.6,2017
"Seattle city, Washington","S0802_C01_054",3.1,2017
"Seattle city, Washington","S0802_C01_055",8.9,2017
"Seattle city, Washington","S0802_C01_056",21.5,2017
"Seattle city, Washington","S0802_C01_057",22,2017
"Seattle city, Washington","S0802_C01_058",10.8,2017
"Seattle city, Washington","S0802_C01_059",4.8,2017
"Seattle city, Washington","S0802_C01_060",3.3,2017
"Seattle city, Washington","S0802_C01_061",0.2,2017
"Seattle city, Washington","S0802_C01_062",80.4,2017
"Seattle city, Washington","S0802_C01_063",13.2,2017
"Seattle city, Washington","S0802_C01_064",6.3,2017
"Seattle city, Washington","S0802_C01_065",0.1,2017
"Seattle city, Washington","S0802_C01_066",99.7,2017
"Seattle city, Washington","S0802_C01_067",94.8,2017
"Seattle city, Washington","S0802_C01_068",4.9,2017
"Seattle city, Washington","S0802_C01_069",0.3,2017
"Seattle city, Washington","S0802_C01_070",395983,2017
"Seattle city, Washington","S0802_C01_071",1.8,2017
"Seattle city, Washington","S0802_C01_072",2.1,2017
"Seattle city, Washington","S0802_C01_073",3,2017
"Seattle city, Washington","S0802_C01_074",5.3,2017
"Seattle city, Washington","S0802_C01_075",8.5,2017
"Seattle city, Washington","S0802_C01_076",13.5,2017
"Seattle city, Washington","S0802_C01_077",13.7,2017
"Seattle city, Washington","S0802_C01_078",14.8,2017
"Seattle city, Washington","S0802_C01_079",10.1,2017
"Seattle city, Washington","S0802_C01_080",27.2,2017
"Seattle city, Washington","S0802_C01_081",6.7,2017
"Seattle city, Washington","S0802_C01_082",8.9,2017
"Seattle city, Washington","S0802_C01_083",13.2,2017
"Seattle city, Washington","S0802_C01_084",16.7,2017
"Seattle city, Washington","S0802_C01_085",7.9,2017
"Seattle city, Washington","S0802_C01_086",17.9,2017
"Seattle city, Washington","S0802_C01_087",10.6,2017
"Seattle city, Washington","S0802_C01_088",11.4,2017
"Seattle city, Washington","S0802_C01_089",6.8,2017
"Seattle city, Washington","S0802_C01_090",28.3,2017
"Seattle city, Washington","S0802_C01_091",422550,2017
"Seattle city, Washington","S0802_C01_092",48.7,2017
"Seattle city, Washington","S0802_C01_093",51.3,2017
"Seattle city, Washington","S0802_C01_094",9.6,2017
"Seattle city, Washington","S0802_C01_095",36.2,2017
"Seattle city, Washington","S0802_C01_096",36.9,2017
"Seattle city, Washington","S0802_C01_097",17.4,2017
"Seattle city, Washington","S0802_C01_098",8.5,2017
"Seattle city, Washington","S0802_C01_099",18.7,2017
"Seattle city, Washington","S0802_C01_100",11.7,2017
"Seattle city, Washington","S0802_C01_101",0.9,2017
"Seattle city, Washington","S0802_C02_001",201545,2017
"Seattle city, Washington","S0802_C02_002",1.5,2017
"Seattle city, Washington","S0802_C02_003",6.6,2017
"Seattle city, Washington","S0802_C02_004",53.8,2017
"Seattle city, Washington","S0802_C02_005",19.8,2017
"Seattle city, Washington","S0802_C02_006",7.4,2017
"Seattle city, Washington","S0802_C02_007",11.1,2017
"Seattle city, Washington","S0802_C02_008",39.6,2017
"Seattle city, Washington","S0802_C02_009",51.1,2017
"Seattle city, Washington","S0802_C02_010",48.9,2017
"Seattle city, Washington","S0802_C02_011",NA,2017
"Seattle city, Washington","S0802_C02_012",71.5,2017
"Seattle city, Washington","S0802_C02_013",5.9,2017
"Seattle city, Washington","S0802_C02_014",NA,2017
"Seattle city, Washington","S0802_C02_015",15,2017
"Seattle city, Washington","S0802_C02_016",NA,2017
"Seattle city, Washington","S0802_C02_017",2.3,2017
"Seattle city, Washington","S0802_C02_018",4.8,2017
"Seattle city, Washington","S0802_C02_019",6.1,2017
"Seattle city, Washington","S0802_C02_020",68.2,2017
"Seattle city, Washington","S0802_C02_021",82.5,2017
"Seattle city, Washington","S0802_C02_022",17.5,2017
"Seattle city, Washington","S0802_C02_023",10.5,2017
"Seattle city, Washington","S0802_C02_024",7,2017
"Seattle city, Washington","S0802_C02_025",18.4,2017
"Seattle city, Washington","S0802_C02_026",11.3,2017
"Seattle city, Washington","S0802_C02_027",7.1,2017
"Seattle city, Washington","S0802_C02_028",201545,2017
"Seattle city, Washington","S0802_C02_029",5.5,2017
"Seattle city, Washington","S0802_C02_030",4.8,2017
"Seattle city, Washington","S0802_C02_031",8.4,2017
"Seattle city, Washington","S0802_C02_032",9.1,2017
"Seattle city, Washington","S0802_C02_033",12.2,2017
"Seattle city, Washington","S0802_C02_034",15.3,2017
"Seattle city, Washington","S0802_C02_035",6.4,2017
"Seattle city, Washington","S0802_C02_036",38.2,2017
"Seattle city, Washington","S0802_C02_037",60064,2017
"Seattle city, Washington","S0802_C02_038",200694,2017
"Seattle city, Washington","S0802_C02_039",4.1,2017
"Seattle city, Washington","S0802_C02_040",2.4,2017
"Seattle city, Washington","S0802_C02_041",93.5,2017
"Seattle city, Washington","S0802_C02_042",201545,2017
"Seattle city, Washington","S0802_C02_043",58.5,2017
"Seattle city, Washington","S0802_C02_044",12.6,2017
"Seattle city, Washington","S0802_C02_045",17.1,2017
"Seattle city, Washington","S0802_C02_046",5.2,2017
"Seattle city, Washington","S0802_C02_047",6.4,2017
"Seattle city, Washington","S0802_C02_048",0.2,2017
"Seattle city, Washington","S0802_C02_049",0.2,2017
"Seattle city, Washington","S0802_C02_050",5.2,2017
"Seattle city, Washington","S0802_C02_051",9.7,2017
"Seattle city, Washington","S0802_C02_052",2.7,2017
"Seattle city, Washington","S0802_C02_053",9.7,2017
"Seattle city, Washington","S0802_C02_054",4.1,2017
"Seattle city, Washington","S0802_C02_055",7.6,2017
"Seattle city, Washington","S0802_C02_056",17.7,2017
"Seattle city, Washington","S0802_C02_057",25,2017
"Seattle city, Washington","S0802_C02_058",8.8,2017
"Seattle city, Washington","S0802_C02_059",5.7,2017
"Seattle city, Washington","S0802_C02_060",3.3,2017
"Seattle city, Washington","S0802_C02_061",0.4,2017
"Seattle city, Washington","S0802_C02_062",79.9,2017
"Seattle city, Washington","S0802_C02_063",13.6,2017
"Seattle city, Washington","S0802_C02_064",6.3,2017
"Seattle city, Washington","S0802_C02_065",0.1,2017
"Seattle city, Washington","S0802_C02_066",99.7,2017
"Seattle city, Washington","S0802_C02_067",91.8,2017
"Seattle city, Washington","S0802_C02_068",7.9,2017
"Seattle city, Washington","S0802_C02_069",0.3,2017
"Seattle city, Washington","S0802_C02_070",201545,2017
"Seattle city, Washington","S0802_C02_071",2.5,2017
"Seattle city, Washington","S0802_C02_072",2.7,2017
"Seattle city, Washington","S0802_C02_073",3.5,2017
"Seattle city, Washington","S0802_C02_074",5.3,2017
"Seattle city, Washington","S0802_C02_075",9.7,2017
"Seattle city, Washington","S0802_C02_076",14,2017
"Seattle city, Washington","S0802_C02_077",12.3,2017
"Seattle city, Washington","S0802_C02_078",14.9,2017
"Seattle city, Washington","S0802_C02_079",9,2017
"Seattle city, Washington","S0802_C02_080",26.2,2017
"Seattle city, Washington","S0802_C02_081",6.6,2017
"Seattle city, Washington","S0802_C02_082",10.3,2017
"Seattle city, Washington","S0802_C02_083",14.7,2017
"Seattle city, Washington","S0802_C02_084",18.3,2017
"Seattle city, Washington","S0802_C02_085",8.5,2017
"Seattle city, Washington","S0802_C02_086",17.9,2017
"Seattle city, Washington","S0802_C02_087",10,2017
"Seattle city, Washington","S0802_C02_088",9,2017
"Seattle city, Washington","S0802_C02_089",4.7,2017
"Seattle city, Washington","S0802_C02_090",26.4,2017
"Seattle city, Washington","S0802_C02_091",200573,2017
"Seattle city, Washington","S0802_C02_092",55.8,2017
"Seattle city, Washington","S0802_C02_093",44.2,2017
"Seattle city, Washington","S0802_C02_094",0.9,2017
"Seattle city, Washington","S0802_C02_095",30.8,2017
"Seattle city, Washington","S0802_C02_096",45.7,2017
"Seattle city, Washington","S0802_C02_097",22.6,2017
"Seattle city, Washington","S0802_C02_098",NA,2017
"Seattle city, Washington","S0802_C02_099",NA,2017
"Seattle city, Washington","S0802_C02_100",NA,2017
"Seattle city, Washington","S0802_C02_101",NA,2017
"Seattle city, Washington","S0802_C03_001",35154,2017
"Seattle city, Washington","S0802_C03_002",2,2017
"Seattle city, Washington","S0802_C03_003",6.8,2017
"Seattle city, Washington","S0802_C03_004",54.9,2017
"Seattle city, Washington","S0802_C03_005",23.1,2017
"Seattle city, Washington","S0802_C03_006",6.5,2017
"Seattle city, Washington","S0802_C03_007",6.7,2017
"Seattle city, Washington","S0802_C03_008",39.7,2017
"Seattle city, Washington","S0802_C03_009",47.1,2017
"Seattle city, Washington","S0802_C03_010",52.9,2017
"Seattle city, Washington","S0802_C03_011",NA,2017
"Seattle city, Washington","S0802_C03_012",67.7,2017
"Seattle city, Washington","S0802_C03_013",3,2017
"Seattle city, Washington","S0802_C03_014",NA,2017
"Seattle city, Washington","S0802_C03_015",18.7,2017
"Seattle city, Washington","S0802_C03_016",NA,2017
"Seattle city, Washington","S0802_C03_017",3.8,2017
"Seattle city, Washington","S0802_C03_018",6.5,2017
"Seattle city, Washington","S0802_C03_019",9.9,2017
