"location","variable","estimate","year"
"Washington","S0802_C03_074",10.2,2014
"Washington","S0802_C03_075",11.2,2014
"Washington","S0802_C03_076",13,2014
"Washington","S0802_C03_077",10.6,2014
"Washington","S0802_C03_078",8.8,2014
"Washington","S0802_C03_079",4.6,2014
"Washington","S0802_C03_080",22.1,2014
"Washington","S0802_C03_081",8.9,2014
"Washington","S0802_C03_082",11,2014
"Washington","S0802_C03_083",12.9,2014
"Washington","S0802_C03_084",14,2014
"Washington","S0802_C03_085",6.3,2014
"Washington","S0802_C03_086",15.5,2014
"Washington","S0802_C03_087",8.3,2014
"Washington","S0802_C03_088",10.6,2014
"Washington","S0802_C03_089",12.5,2014
"Washington","S0802_C03_090",30.2,2014
"Washington","S0802_C03_091",334103,2014
"Washington","S0802_C03_092",59.1,2014
"Washington","S0802_C03_093",40.9,2014
"Washington","S0802_C03_094",2.8,2014
"Washington","S0802_C03_095",17.9,2014
"Washington","S0802_C03_096",40.5,2014
"Washington","S0802_C03_097",38.8,2014
"Washington","S0802_C03_098",NA,2014
"Washington","S0802_C03_099",NA,2014
"Washington","S0802_C03_100",NA,2014
"Washington","S0802_C03_101",NA,2014
"Washington","S0802_C04_001",209906,2014
"Washington","S0802_C04_002",3,2014
"Washington","S0802_C04_003",13.5,2014
"Washington","S0802_C04_004",50.7,2014
"Washington","S0802_C04_005",16.5,2014
"Washington","S0802_C04_006",8.3,2014
"Washington","S0802_C04_007",7.9,2014
"Washington","S0802_C04_008",36.2,2014
"Washington","S0802_C04_009",53.1,2014
"Washington","S0802_C04_010",46.9,2014
"Washington","S0802_C04_011",95,2014
"Washington","S0802_C04_012",65.2,2014
"Washington","S0802_C04_013",8.9,2014
"Washington","S0802_C04_014",0.8,2014
"Washington","S0802_C04_015",16.3,2014
"Washington","S0802_C04_016",0.6,2014
"Washington","S0802_C04_017",3.1,2014
"Washington","S0802_C04_018",5,2014
"Washington","S0802_C04_019",9.8,2014
"Washington","S0802_C04_020",59.8,2014
"Washington","S0802_C04_021",74.3,2014
"Washington","S0802_C04_022",25.7,2014
"Washington","S0802_C04_023",10.3,2014
"Washington","S0802_C04_024",15.3,2014
"Washington","S0802_C04_025",27.6,2014
"Washington","S0802_C04_026",16.3,2014
"Washington","S0802_C04_027",11.2,2014
"Washington","S0802_C04_028",209906,2014
"Washington","S0802_C04_029",14.2,2014
"Washington","S0802_C04_030",6.4,2014
"Washington","S0802_C04_031",16.4,2014
"Washington","S0802_C04_032",9.8,2014
"Washington","S0802_C04_033",13.1,2014
"Washington","S0802_C04_034",11,2014
"Washington","S0802_C04_035",6,2014
"Washington","S0802_C04_036",23,2014
"Washington","S0802_C04_037",37634,2014
"Washington","S0802_C04_038",208734,2014
"Washington","S0802_C04_039",10.1,2014
"Washington","S0802_C04_040",8.7,2014
"Washington","S0802_C04_041",81.2,2014
"Washington","S0802_C04_042",209906,2014
"Washington","S0802_C04_043",48.5,2014
"Washington","S0802_C04_044",18.9,2014
"Washington","S0802_C04_045",21.4,2014
"Washington","S0802_C04_046",4.1,2014
"Washington","S0802_C04_047",6.8,2014
"Washington","S0802_C04_048",0.3,2014
"Washington","S0802_C04_049",2,2014
"Washington","S0802_C04_050",1.6,2014
"Washington","S0802_C04_051",4.6,2014
"Washington","S0802_C04_052",1.4,2014
"Washington","S0802_C04_053",13.1,2014
"Washington","S0802_C04_054",4.4,2014
"Washington","S0802_C04_055",9.6,2014
"Washington","S0802_C04_056",20.4,2014
"Washington","S0802_C04_057",20.2,2014
"Washington","S0802_C04_058",12.9,2014
"Washington","S0802_C04_059",3.6,2014
"Washington","S0802_C04_060",5.6,2014
"Washington","S0802_C04_061",0.4,2014
"Washington","S0802_C04_062",79.7,2014
"Washington","S0802_C04_063",18.1,2014
"Washington","S0802_C04_064",2,2014
"Washington","S0802_C04_065",0.2,2014
"Washington","S0802_C04_066",98.2,2014
"Washington","S0802_C04_067",81.3,2014
"Washington","S0802_C04_068",16.9,2014
"Washington","S0802_C04_069",1.8,2014
"Washington","S0802_C04_070",209906,2014
"Washington","S0802_C04_071",3,2014
"Washington","S0802_C04_072",5.4,2014
"Washington","S0802_C04_073",6.8,2014
"Washington","S0802_C04_074",10.9,2014
"Washington","S0802_C04_075",11.9,2014
"Washington","S0802_C04_076",13.8,2014
"Washington","S0802_C04_077",10.5,2014
"Washington","S0802_C04_078",10.6,2014
"Washington","S0802_C04_079",4.8,2014
"Washington","S0802_C04_080",22.2,2014
"Washington","S0802_C04_081",1.1,2014
"Washington","S0802_C04_082",1.8,2014
"Washington","S0802_C04_083",5.3,2014
"Washington","S0802_C04_084",9.2,2014
"Washington","S0802_C04_085",4.4,2014
"Washington","S0802_C04_086",16.4,2014
"Washington","S0802_C04_087",11.1,2014
"Washington","S0802_C04_088",17.7,2014
"Washington","S0802_C04_089",33,2014
"Washington","S0802_C04_090",46.9,2014
"Washington","S0802_C04_091",207277,2014
"Washington","S0802_C04_092",46.8,2014
"Washington","S0802_C04_093",53.2,2014
"Washington","S0802_C04_094",17.9,2014
"Washington","S0802_C04_095",31.8,2014
"Washington","S0802_C04_096",30.3,2014
"Washington","S0802_C04_097",20,2014
"Washington","S0802_C04_098",NA,2014
"Washington","S0802_C04_099",NA,2014
"Washington","S0802_C04_100",NA,2014
"Washington","S0802_C04_101",NA,2014
"Washington","S0802_C01_001",3370945,2015
"Washington","S0802_C01_002",3.2,2015
"Washington","S0802_C01_003",9.7,2015
"Washington","S0802_C01_004",44.5,2015
"Washington","S0802_C01_005",21.2,2015
"Washington","S0802_C01_006",9.8,2015
"Washington","S0802_C01_007",11.6,2015
"Washington","S0802_C01_008",41.4,2015
"Washington","S0802_C01_009",54.5,2015
"Washington","S0802_C01_010",45.5,2015
"Washington","S0802_C01_011",96,2015
"Washington","S0802_C01_012",78.1,2015
"Washington","S0802_C01_013",3.7,2015
"Washington","S0802_C01_014",1,2015
"Washington","S0802_C01_015",8.6,2015
"Washington","S0802_C01_016",0.7,2015
"Washington","S0802_C01_017",3.8,2015
"Washington","S0802_C01_018",4,2015
"Washington","S0802_C01_019",11.1,2015
"Washington","S0802_C01_020",71.6,2015
"Washington","S0802_C01_021",82.9,2015
"Washington","S0802_C01_022",17.1,2015
"Washington","S0802_C01_023",8.2,2015
"Washington","S0802_C01_024",8.9,2015
"Washington","S0802_C01_025",19.7,2015
"Washington","S0802_C01_026",11.8,2015
"Washington","S0802_C01_027",7.9,2015
"Washington","S0802_C01_028",3370336,2015
"Washington","S0802_C01_029",11.5,2015
"Washington","S0802_C01_030",6.1,2015
"Washington","S0802_C01_031",13.9,2015
"Washington","S0802_C01_032",13.2,2015
"Washington","S0802_C01_033",15.6,2015
"Washington","S0802_C01_034",12,2015
"Washington","S0802_C01_035",5.7,2015
"Washington","S0802_C01_036",22,2015
"Washington","S0802_C01_037",39299,2015
"Washington","S0802_C01_038",3346727,2015
"Washington","S0802_C01_039",5.7,2015
"Washington","S0802_C01_040",5.5,2015
"Washington","S0802_C01_041",88.8,2015
"Washington","S0802_C01_042",3370945,2015
"Washington","S0802_C01_043",39.5,2015
"Washington","S0802_C01_044",16.7,2015
"Washington","S0802_C01_045",21.7,2015
"Washington","S0802_C01_046",9.9,2015
"Washington","S0802_C01_047",11.4,2015
"Washington","S0802_C01_048",0.8,2015
"Washington","S0802_C01_049",2.6,2015
"Washington","S0802_C01_050",6.4,2015
"Washington","S0802_C01_051",10.2,2015
"Washington","S0802_C01_052",2.9,2015
"Washington","S0802_C01_053",11.6,2015
"Washington","S0802_C01_054",5.3,2015
"Washington","S0802_C01_055",7.6,2015
"Washington","S0802_C01_056",12.4,2015
"Washington","S0802_C01_057",20.9,2015
"Washington","S0802_C01_058",9.2,2015
"Washington","S0802_C01_059",4.7,2015
"Washington","S0802_C01_060",5.1,2015
"Washington","S0802_C01_061",1.3,2015
"Washington","S0802_C01_062",77.3,2015
"Washington","S0802_C01_063",16.7,2015
"Washington","S0802_C01_064",5.8,2015
"Washington","S0802_C01_065",0.2,2015
"Washington","S0802_C01_066",96.7,2015
"Washington","S0802_C01_067",81.4,2015
"Washington","S0802_C01_068",15.4,2015
"Washington","S0802_C01_069",3.3,2015
"Washington","S0802_C01_070",3180512,2015
"Washington","S0802_C01_071",6.3,2015
"Washington","S0802_C01_072",4.8,2015
"Washington","S0802_C01_073",5.9,2015
"Washington","S0802_C01_074",9.3,2015
"Washington","S0802_C01_075",9.6,2015
"Washington","S0802_C01_076",13,2015
"Washington","S0802_C01_077",11.2,2015
"Washington","S0802_C01_078",9.7,2015
"Washington","S0802_C01_079",5.3,2015
"Washington","S0802_C01_080",24.7,2015
"Washington","S0802_C01_081",12.3,2015
"Washington","S0802_C01_082",12.9,2015
"Washington","S0802_C01_083",15.4,2015
"Washington","S0802_C01_084",14.4,2015
"Washington","S0802_C01_085",6.5,2015
"Washington","S0802_C01_086",13.2,2015
"Washington","S0802_C01_087",7.5,2015
"Washington","S0802_C01_088",8.3,2015
"Washington","S0802_C01_089",9.6,2015
"Washington","S0802_C01_090",27.1,2015
"Washington","S0802_C01_091",3341424,2015
"Washington","S0802_C01_092",64.1,2015
"Washington","S0802_C01_093",35.9,2015
"Washington","S0802_C01_094",2.8,2015
"Washington","S0802_C01_095",19.6,2015
"Washington","S0802_C01_096",40.6,2015
"Washington","S0802_C01_097",37,2015
"Washington","S0802_C01_098",9.3,2015
"Washington","S0802_C01_099",18,2015
"Washington","S0802_C01_100",12.7,2015
"Washington","S0802_C01_101",1.1,2015
"Washington","S0802_C02_001",2441853,2015
"Washington","S0802_C02_002",2.9,2015
"Washington","S0802_C02_003",9.2,2015
"Washington","S0802_C02_004",43.9,2015
"Washington","S0802_C02_005",21.9,2015
"Washington","S0802_C02_006",10.4,2015
"Washington","S0802_C02_007",11.8,2015
"Washington","S0802_C02_008",42.3,2015
"Washington","S0802_C02_009",54.4,2015
"Washington","S0802_C02_010",45.6,2015
"Washington","S0802_C02_011",96.2,2015
"Washington","S0802_C02_012",79.9,2015
"Washington","S0802_C02_013",3.5,2015
"Washington","S0802_C02_014",1,2015
"Washington","S0802_C02_015",7.6,2015
"Washington","S0802_C02_016",0.6,2015
"Washington","S0802_C02_017",3.6,2015
"Washington","S0802_C02_018",3.8,2015
"Washington","S0802_C02_019",10.7,2015
"Washington","S0802_C02_020",73.5,2015
"Washington","S0802_C02_021",84.1,2015
"Washington","S0802_C02_022",15.9,2015
"Washington","S0802_C02_023",8.3,2015
"Washington","S0802_C02_024",7.6,2015
"Washington","S0802_C02_025",18.4,2015
"Washington","S0802_C02_026",11.2,2015
"Washington","S0802_C02_027",7.2,2015
"Washington","S0802_C02_028",2441449,2015
"Washington","S0802_C02_029",10.1,2015
"Washington","S0802_C02_030",5.8,2015
"Washington","S0802_C02_031",13.8,2015
"Washington","S0802_C02_032",13.7,2015
"Washington","S0802_C02_033",16.6,2015
"Washington","S0802_C02_034",12.4,2015
"Washington","S0802_C02_035",6,2015
"Washington","S0802_C02_036",21.6,2015
"Washington","S0802_C02_037",40269,2015
"Washington","S0802_C02_038",2434954,2015
"Washington","S0802_C02_039",4.8,2015
"Washington","S0802_C02_040",5.2,2015
"Washington","S0802_C02_041",90,2015
"Washington","S0802_C02_042",2441853,2015
"Washington","S0802_C02_043",37.9,2015
"Washington","S0802_C02_044",16.3,2015
"Washington","S0802_C02_045",22.7,2015
"Washington","S0802_C02_046",10.1,2015
"Washington","S0802_C02_047",12.2,2015
"Washington","S0802_C02_048",0.8,2015
"Washington","S0802_C02_049",2.3,2015
"Washington","S0802_C02_050",6.8,2015
"Washington","S0802_C02_051",11,2015
"Washington","S0802_C02_052",3,2015
"Washington","S0802_C02_053",12,2015
"Washington","S0802_C02_054",5.8,2015
"Washington","S0802_C02_055",7.3,2015
"Washington","S0802_C02_056",10.4,2015
"Washington","S0802_C02_057",21.5,2015
"Washington","S0802_C02_058",8.8,2015
"Washington","S0802_C02_059",4.6,2015
"Washington","S0802_C02_060",5.2,2015
"Washington","S0802_C02_061",1.3,2015
"Washington","S0802_C02_062",78.1,2015
"Washington","S0802_C02_063",17.1,2015
"Washington","S0802_C02_064",4.7,2015
"Washington","S0802_C02_065",0.1,2015
"Washington","S0802_C02_066",96.5,2015
"Washington","S0802_C02_067",79.9,2015
"Washington","S0802_C02_068",16.7,2015
"Washington","S0802_C02_069",3.5,2015
"Washington","S0802_C02_070",2441853,2015
"Washington","S0802_C02_071",6.5,2015
"Washington","S0802_C02_072",4.7,2015
"Washington","S0802_C02_073",6,2015
"Washington","S0802_C02_074",9.4,2015
"Washington","S0802_C02_075",9.7,2015
"Washington","S0802_C02_076",13,2015
"Washington","S0802_C02_077",11.6,2015
"Washington","S0802_C02_078",9.5,2015
"Washington","S0802_C02_079",5.1,2015
"Washington","S0802_C02_080",24.5,2015
"Washington","S0802_C02_081",12.3,2015
"Washington","S0802_C02_082",13.7,2015
"Washington","S0802_C02_083",16.5,2015
"Washington","S0802_C02_084",15.3,2015
"Washington","S0802_C02_085",6.9,2015
"Washington","S0802_C02_086",13.1,2015
"Washington","S0802_C02_087",7.5,2015
"Washington","S0802_C02_088",7.5,2015
"Washington","S0802_C02_089",7.2,2015
"Washington","S0802_C02_090",25.3,2015
"Washington","S0802_C02_091",2433853,2015
"Washington","S0802_C02_092",66.8,2015
"Washington","S0802_C02_093",33.2,2015
"Washington","S0802_C02_094",1,2015
"Washington","S0802_C02_095",17.1,2015
"Washington","S0802_C02_096",42.1,2015
"Washington","S0802_C02_097",39.7,2015
"Washington","S0802_C02_098",NA,2015
"Washington","S0802_C02_099",NA,2015
"Washington","S0802_C02_100",NA,2015
"Washington","S0802_C02_101",NA,2015
"Washington","S0802_C03_001",330657,2015
"Washington","S0802_C03_002",4.1,2015
"Washington","S0802_C03_003",11,2015
"Washington","S0802_C03_004",48.4,2015
"Washington","S0802_C03_005",20.3,2015
"Washington","S0802_C03_006",7.8,2015
"Washington","S0802_C03_007",8.3,2015
"Washington","S0802_C03_008",38.6,2015
"Washington","S0802_C03_009",54.3,2015
"Washington","S0802_C03_010",45.7,2015
"Washington","S0802_C03_011",95.8,2015
"Washington","S0802_C03_012",69.5,2015
"Washington","S0802_C03_013",3.6,2015
"Washington","S0802_C03_014",1.3,2015
"Washington","S0802_C03_015",12.8,2015
"Washington","S0802_C03_016",1.2,2015
"Washington","S0802_C03_017",7.4,2015
"Washington","S0802_C03_018",4.2,2015
"Washington","S0802_C03_019",19.1,2015
"Washington","S0802_C03_020",58.5,2015
"Washington","S0802_C03_021",72.9,2015
"Washington","S0802_C03_022",27.1,2015
"Washington","S0802_C03_023",9.6,2015
"Washington","S0802_C03_024",17.5,2015
"Washington","S0802_C03_025",31,2015
"Washington","S0802_C03_026",14.8,2015
"Washington","S0802_C03_027",16.1,2015
"Washington","S0802_C03_028",330583,2015
"Washington","S0802_C03_029",13.6,2015
"Washington","S0802_C03_030",7.2,2015
"Washington","S0802_C03_031",16.2,2015
"Washington","S0802_C03_032",14.1,2015
"Washington","S0802_C03_033",14.5,2015
"Washington","S0802_C03_034",11.4,2015
"Washington","S0802_C03_035",5.3,2015
"Washington","S0802_C03_036",17.7,2015
"Washington","S0802_C03_037",33068,2015
"Washington","S0802_C03_038",329827,2015
"Washington","S0802_C03_039",7.1,2015
"Washington","S0802_C03_040",7.4,2015
"Washington","S0802_C03_041",85.6,2015
"Washington","S0802_C03_042",330657,2015
"Washington","S0802_C03_043",34.1,2015
"Washington","S0802_C03_044",17.5,2015
"Washington","S0802_C03_045",18.6,2015
"Washington","S0802_C03_046",16.2,2015
"Washington","S0802_C03_047",13.1,2015
"Washington","S0802_C03_048",0.5,2015
"Washington","S0802_C03_049",5.6,2015
"Washington","S0802_C03_050",9.5,2015
"Washington","S0802_C03_051",11.4,2015
"Washington","S0802_C03_052",2.3,2015
"Washington","S0802_C03_053",9.6,2015
"Washington","S0802_C03_054",4.4,2015
"Washington","S0802_C03_055",5.5,2015
"Washington","S0802_C03_056",12.5,2015
"Washington","S0802_C03_057",19,2015
"Washington","S0802_C03_058",10.1,2015
"Washington","S0802_C03_059",4.4,2015
"Washington","S0802_C03_060",4.8,2015
"Washington","S0802_C03_061",0.8,2015
"Washington","S0802_C03_062",78.8,2015
"Washington","S0802_C03_063",15.9,2015
"Washington","S0802_C03_064",5.1,2015
"Washington","S0802_C03_065",0.2,2015
"Washington","S0802_C03_066",96.7,2015
"Washington","S0802_C03_067",78.1,2015
"Washington","S0802_C03_068",18.6,2015
"Washington","S0802_C03_069",3.3,2015
"Washington","S0802_C03_070",330657,2015
"Washington","S0802_C03_071",7.6,2015
"Washington","S0802_C03_072",7.1,2015
"Washington","S0802_C03_073",6.9,2015
"Washington","S0802_C03_074",10.1,2015
"Washington","S0802_C03_075",10.2,2015
"Washington","S0802_C03_076",12.2,2015
"Washington","S0802_C03_077",9.8,2015
"Washington","S0802_C03_078",9.5,2015
"Washington","S0802_C03_079",4.9,2015
"Washington","S0802_C03_080",21.7,2015
"Washington","S0802_C03_081",10.2,2015
"Washington","S0802_C03_082",11.8,2015
"Washington","S0802_C03_083",13,2015
"Washington","S0802_C03_084",13.8,2015
"Washington","S0802_C03_085",6,2015
"Washington","S0802_C03_086",13.8,2015
"Washington","S0802_C03_087",7.7,2015
"Washington","S0802_C03_088",10.6,2015
"Washington","S0802_C03_089",13,2015
"Washington","S0802_C03_090",30.1,2015
"Washington","S0802_C03_091",329459,2015
"Washington","S0802_C03_092",61.1,2015
"Washington","S0802_C03_093",38.9,2015
"Washington","S0802_C03_094",1.8,2015
"Washington","S0802_C03_095",20.2,2015
"Washington","S0802_C03_096",40.1,2015
"Washington","S0802_C03_097",37.9,2015
"Washington","S0802_C03_098",NA,2015
"Washington","S0802_C03_099",NA,2015
"Washington","S0802_C03_100",NA,2015
"Washington","S0802_C03_101",NA,2015
"Washington","S0802_C04_001",210545,2015
"Washington","S0802_C04_002",2.9,2015
"Washington","S0802_C04_003",12.9,2015
"Washington","S0802_C04_004",52.1,2015
"Washington","S0802_C04_005",17.5,2015
"Washington","S0802_C04_006",6.3,2015
"Washington","S0802_C04_007",8.2,2015
"Washington","S0802_C04_008",36.4,2015
"Washington","S0802_C04_009",52.5,2015
"Washington","S0802_C04_010",47.5,2015
"Washington","S0802_C04_011",94.3,2015
"Washington","S0802_C04_012",66.8,2015
"Washington","S0802_C04_013",8.3,2015
"Washington","S0802_C04_014",0.7,2015
"Washington","S0802_C04_015",14.6,2015
"Washington","S0802_C04_016",0.9,2015
"Washington","S0802_C04_017",3,2015
"Washington","S0802_C04_018",5.7,2015
"Washington","S0802_C04_019",8.9,2015
"Washington","S0802_C04_020",62.1,2015
"Washington","S0802_C04_021",79.8,2015
"Washington","S0802_C04_022",20.2,2015
"Washington","S0802_C04_023",8.3,2015
"Washington","S0802_C04_024",12,2015
"Washington","S0802_C04_025",23.5,2015
"Washington","S0802_C04_026",15.7,2015
"Washington","S0802_C04_027",7.8,2015
"Washington","S0802_C04_028",210545,2015
"Washington","S0802_C04_029",13.4,2015
"Washington","S0802_C04_030",6.1,2015
"Washington","S0802_C04_031",12.5,2015
"Washington","S0802_C04_032",10.4,2015
"Washington","S0802_C04_033",13.3,2015
"Washington","S0802_C04_034",13,2015
"Washington","S0802_C04_035",4.9,2015
"Washington","S0802_C04_036",26.4,2015
"Washington","S0802_C04_037",42134,2015
"Washington","S0802_C04_038",209340,2015
"Washington","S0802_C04_039",8.7,2015
"Washington","S0802_C04_040",5.3,2015
"Washington","S0802_C04_041",86,2015
"Washington","S0802_C04_042",210545,2015
"Washington","S0802_C04_043",51,2015
"Washington","S0802_C04_044",18,2015
"Washington","S0802_C04_045",20.5,2015
"Washington","S0802_C04_046",3.5,2015
"Washington","S0802_C04_047",6.7,2015
"Washington","S0802_C04_048",0.2,2015
"Washington","S0802_C04_049",0.6,2015
"Washington","S0802_C04_050",2.1,2015
"Washington","S0802_C04_051",5.9,2015
"Washington","S0802_C04_052",1.5,2015
"Washington","S0802_C04_053",12.2,2015
"Washington","S0802_C04_054",3.8,2015
"Washington","S0802_C04_055",9.9,2015
"Washington","S0802_C04_056",21.9,2015
"Washington","S0802_C04_057",20.8,2015
"Washington","S0802_C04_058",12.1,2015
"Washington","S0802_C04_059",2.6,2015
"Washington","S0802_C04_060",6.3,2015
"Washington","S0802_C04_061",0.4,2015
"Washington","S0802_C04_062",79.6,2015
"Washington","S0802_C04_063",18.6,2015
